t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.397350993377483;13377.9999156871;-4.44275625138726E-05;0.0029659221592;0.120588888690246;51.2058556267589;1.17191511597719E-07;-4.97632218747903E-05
0.400662251655629;13383.3264445154;-4.96460303631925E-05;0.00296770772653;0.095472335961264;56.5892866630253;9.27825729930988E-08;-5.49949843329368E-05
0.403973509933775;13388.684758999;-5.49022017599436E-05;0.002969504491234;0.067143653552466;61.940875163227;6.52520007396474E-08;-6.01958013617404E-05
0.407284768211921;13394.0080188168;-6.01305493610006E-05;0.002971290039739;0.03605467238739;67.1950789947591;3.50388962296723E-08;-6.530197736141E-05
0.410596026490066;13399.2311336671;-6.52669384651803E-05;0.002973042518839;0.002802997551686;72.288533286451;2.72402808995692E-09;-7.02519326531268E-05
0.413907284768212;13404.291336284;-7.02492086250368E-05;0.002974740829752;-0.03188537309794;77.1603436771995;-3.09870595191312E-08;-7.49864884659197E-05
0.417218543046358;13409.1284583041;-7.50174755254387E-05;0.002976364723437;-0.067181340608468;81.7527649950904;-6.5288626029908E-08;-7.94495264952126E-05
0.420529801324503;13413.6855836545;-7.95148151212424E-05;0.002977895023467;-0.102186312123895;86.0122378106169;-9.93073948383691E-08;-8.35889962530024E-05
0.423841059602649;13417.9100514985;-8.36883036478407E-05;0.002979313967124;-0.135970831384829;89.8904019270904;-1.32140095461087E-07;-8.73579000049798E-05
0.427152317880795;13421.7544310957;-8.74900401004409E-05;0.002980605537828;-0.167613930466051;93.3448126185583;-1.62891706601957E-07;-9.07149888297264E-05
0.43046357615894;13425.1771986881;-9.08778805363283E-05;0.00298175569788;-0.196240305913503;96.3393433379263;-1.90711584923684E-07;-9.36251539812462E-05
0.433774834437086;13428.143103032;-9.38158655661698E-05;0.002982752516602;-0.22105397805181;98.8443893547375;-2.1482617605821E-07;-9.605962478962E-05
0.437086092715232;13430.6233353767;-9.62744509656782E-05;0.002983586232431;-0.241367528745134;100.83695590345;-2.34567428652205E-07;-9.79960543258553E-05
0.440397350993378;13432.5955883747;-9.82306217545074E-05;0.002984249277079;-0.256625802258821;102.300639228427;-2.49395827494075E-07;-9.94185009809057E-05
0.443708609271523;13434.0440134262;-9.96678968083997E-05;0.002984736264808;-0.266423029856765;103.225482896368;-2.58917035659731E-07;-0.000100317288826
0.447019867549669;13434.9590598665;-0.000100576205862;0.002985043941101;-0.270512933836419;103.607715992829;-2.62891713881639E-07;-0.000100688753186
0.450331125827815;13435.337203059;-0.0001009516449;0.002985171093044;-0.268812065678323;103.449408699462;-2.61238764653578E-07;-0.000100534905919
0.45364238410596;13435.1805966338;-0.000100796144683;0.002985118433269;-0.261397046719676;102.758085901391;-2.5403265064308E-07;-9.98630599088635E-05
0.456953642384106;13434.4966888547;-0.00010011709256;0.002984888470945;-0.248496494859265;101.546326605586;-2.41495548847635E-07;-9.86854397723007E-05
0.460264900662252;13433.2978301107;-9.89269353211482E-05;0.002984485378989;-0.230478430964919;99.8313639232543;-2.23985111801492E-07;-9.70187931081006E-05
0.463576158940397;13431.6008854923;-9.72427782199019E-05;0.002983914862284;-0.207833985402357;97.6346954159826;-2.01978633148672E-07;-9.48840118223522E-05
0.466887417218543;13429.4268614306;-9.50859904555008E-05;0.002983184030055;-0.181158250638934;94.9817131598712;-1.76054439685214E-07;-9.23057726146524E-05
0.470198675496689;13426.8005549092;-9.24818270543375E-05;0.002982301275376;-0.151129097426197;91.9013611292225;-1.46871304363552E-07;-8.93122040143936E-05
0.473509933774834;13423.7502320318;-8.94590753187571E-05;0.002981276164198;-0.118484688949874;88.4258230787854;-1.1514659393566E-07;-8.59345830563756E-05
0.47682119205298;13420.3073383898;-8.60497296503112E-05;0.002980119334845;-0.084000331217663;84.5902392649959;-8.1633771543187E-08;-8.22070599829173E-05
0.480132450331126;13416.5062389338;-8.22886937544604E-05;0.002978842407296;-0.048465223313042;80.4324471407758;-4.70998019934921E-08;-7.81664062441149E-05
0.483443708609272;13412.3839819175;-7.82135060461083E-05;0.002977457900527;-0.012659623517163;75.9927396467414;-1.23029611790229E-08;-7.38517795987722E-05
0.486754966887417;13407.9800800232;-7.38640825599511E-05;0.002975979155685;0.022667083109741;71.3136338841824;2.20284784280465E-08;-6.93044993045991E-05
0.490066225165563;13403.3363009673;-6.92824708261709E-05;0.002974420262596;0.056816950040808;66.4396421325868;5.52162337010975E-08;-6.45678235869142E-05
0.493377483443709;13398.4964590826;-6.4512607353213E-05;0.00297279598684;0.08916221203307;61.4170364676497;8.66502255641474E-08;-5.96867208881198E-05
0.496688741721854;13393.5061986797;-5.96000706625556E-05;0.002971121694367;0.119161751400646;56.2935980202027;1.15804581358413E-07;-5.47076261908154E-05
0.5;13388.4127597716;-5.45918216094569E-05;0.002969413270607;0.146374833048476;51.1183423597554;1.42250982914371E-07;-4.96781741381671E-05
0.503311258278146;13383.2647171928;-4.95359231552526E-05;0.002967687031123;0.170471660095909;45.9412135060651;1.65668924791359E-07;-4.46469016661581E-05
0.506622516556291;13378.1116851662;-4.44812327413666E-05;0.002965959621221;0.191240325992364;40.8127405472367;1.85852470528955E-07;-3.96629142958613E-05
0.509933774834437;13373.0039808732;-3.94770618253322E-05;0.002964247902444;0.208589789064045;35.7836527457592;2.02713143388517E-07;-3.47755120831743E-05
0.513245033112583;13367.9922425348;-3.45727989397857E-05;0.002962568824485;0.222548578091023;30.9044513699828;2.16278668404532E-07;-3.00337735131886E-05
0.516556291390729;13363.1269999481;-2.9817494844784E-05;0.002960939281893;0.233259057293423;26.224939270527;2.26687398937826E-07;-2.54860983299371E-05
0.519867549668874;13358.4581983278;-2.52594109309992E-05;0.002959375955857;0.240967237298773;21.7937122992362;2.34178414704556E-07;-2.11797132837185E-05
0.52317880794702;13354.0346795365;-2.09455348690138E-05;0.002957895142463;0.246008312004011;17.6576195616091;2.39077466111121E-07;-1.71601475899525E-05
