t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.039792387543253;10081.831803589;4.73487545014605E-05;0.000536725139553;113.221472742507;-182.027129235035;1.71761562895786E-05;2.76142532414745E-05
0.040138408304498;10087.3533169918;4.85592002915794E-05;0.000536963325599;120.12500085399;-183.244006807968;1.82234494833529E-05;2.77988585011634E-05
0.040484429065744;10093.0399675303;4.97910987450426E-05;0.000537208554243;127.115634683857;-184.451589480589;1.92839569676363E-05;2.79820536868036E-05
0.04083044982699;10098.8230186876;5.10348014149661E-05;0.000537457855733;134.134636857984;-185.652384344749;2.03487680447177E-05;2.81642191343901E-05
0.041176470588235;10104.6412259975;5.22817779396341E-05;0.000537708587056;141.136459718171;-186.848629692171;2.14109729502487E-05;2.83456944018486E-05
0.041522491349481;10110.4468035103;5.35254581126236E-05;0.000537958688479;148.09191681688;-188.042120608651;2.24661439818477E-05;2.852675181097E-05
0.041868512110727;10116.2087696925;5.4761686553344E-05;0.000538206826637;154.988536319834;-189.234079050861;2.35123891117085E-05;2.87075767375334E-05
0.042214532871972;10121.9134307533;5.59887566097682E-05;0.000538452414082;161.8284053204;-190.425073406806;2.4550024960353E-05;2.88882554083033E-05
0.042560553633218;10127.5623053979;5.72070711291826E-05;0.000538695518708;168.624384383949;-191.614985922493;2.5581002527671E-05;2.90687699595214E-05
0.042906574394464;10133.1683719458;5.84185632477186E-05;0.000538936701224;175.39615488095;-192.803019109099;2.66083075573288E-05;2.92489994089011E-05
0.043252595155709;10138.7521092562;5.96260977267562E-05;0.000539176844112;182.167532457395;-193.987731228331;2.76355529793459E-05;2.94287250389004E-05
0.043598615916955;10144.3387747134;6.08330687787726E-05;0.000539417034098;188.965804237126;-195.167096063407;2.86668783610008E-05;2.96076394642212E-05
0.043944636678201;10149.957681658;6.20433085857483E-05;0.000539658530776;195.822858485217;-196.338589491899;2.97071212813448E-05;2.97853597652612E-05
0.044290657439446;10155.6432424776;6.32612718071323E-05;0.000539902811117;202.777014265531;-197.499310268496;3.07620948976694E-05;2.99614458113482E-05
0.044636678200692;10161.4366774813;6.44923314695439E-05;0.000540151642452;209.874063456982;-198.646141856449;3.18387460235951E-05;3.01354248112267E-05
0.044982698961938;10167.3868950848;6.57429615953481E-05;0.000540407119677;217.166231533792;-199.775955673654;3.29449974752258E-05;3.03068221463116E-05
0.045328719723183;10173.5492493444;6.70206103820637E-05;0.000540671611214;224.708445169591;-200.885845721678;3.40891818515631E-05;3.04751969648627E-05
0.045674740484429;10179.9815729322;6.83331695769521E-05;0.000540947588103;232.552206412636;-201.973373639019;3.527911222206E-05;3.06401793575578E-05
0.046020761245675;10186.7378062579;6.96880823401441E-05;0.000541237350282;240.738207637387;-203.036795297761;3.65209617848434E-05;3.08015047331234E-05
0.046366782006921;10193.8603858239;7.10912572784932E-05;0.000541542700267;249.289324168755;-204.075237726842;3.78182008194144E-05;3.09590406583113E-05
0.046712802768166;10201.3730599262;7.2546032238252E-05;0.000541864635978;258.205659289876;-205.088799365568;3.91708449942427E-05;3.11128020667632E-05
